company,year,metric,value_apa,value_climate_trace,default_value,default_source,default_certainty,n_sources,source_spread_pct
Algerian Qatari Steel,2021,emissions_mt_co2,,0.774,0.774,climate_trace,0.7,1.0,
Algerian Qatari Steel,2021,production_mt,,0.774,0.774,climate_trace,0.7,1.0,
Algerian Qatari Steel,2022,emissions_mt_co2,,0.97,0.97,climate_trace,0.7,1.0,
Algerian Qatari Steel,2022,production_mt,,0.97,0.97,climate_trace,0.7,1.0,
Algerian Qatari Steel,2023,emissions_mt_co2,,0.88,0.88,climate_trace,0.72,1.0,
Algerian Qatari Steel,2023,production_mt,,0.88,0.88,climate_trace,0.72,1.0,
Algerian Qatari Steel,2024,emissions_mt_co2,,0.864,0.864,climate_trace,0.72,1.0,
Algerian Qatari Steel,2024,production_mt,,0.864,0.864,climate_trace,0.72,1.0,
Algerian Qatari Steel,2025,emissions_mt_co2,,0.798,0.798,climate_trace,0.72,1.0,
Algerian Qatari Steel,2025,production_mt,,0.798,0.798,climate_trace,0.72,1.0,
Algoma Steel Group Inc,2021,emissions_mt_co2,,4.42,4.42,climate_trace,0.7,1.0,
Algoma Steel Group Inc,2021,production_mt,,2.327,2.327,climate_trace,0.7,1.0,
Algoma Steel Group Inc,2022,emissions_mt_co2,,4.34,4.34,climate_trace,0.7,1.0,
Algoma Steel Group Inc,2022,production_mt,,2.284,2.284,climate_trace,0.7,1.0,
Algoma Steel Group Inc,2023,emissions_mt_co2,,4.219,4.219,climate_trace,0.72,1.0,
Algoma Steel Group Inc,2023,production_mt,,2.221,2.221,climate_trace,0.72,1.0,
Algoma Steel Group Inc,2024,emissions_mt_co2,,4.877,4.877,climate_trace,0.72,1.0,
Algoma Steel Group Inc,2024,production_mt,,2.567,2.567,climate_trace,0.72,1.0,
Algoma Steel Group Inc,2025,emissions_mt_co2,,3.586,3.586,climate_trace,0.72,1.0,
Algoma Steel Group Inc,2025,production_mt,,2.264,2.264,climate_trace,0.72,1.0,
Alliance Steel (M) Sdn Bhd,2021,emissions_mt_co2,,3.485,3.485,climate_trace,0.7,1.0,
Alliance Steel (M) Sdn Bhd,2021,production_mt,,1.834,1.834,climate_trace,0.7,1.0,
Alliance Steel (M) Sdn Bhd,2022,emissions_mt_co2,,5.753,5.753,climate_trace,0.7,1.0,
Alliance Steel (M) Sdn Bhd,2022,production_mt,,3.028,3.028,climate_trace,0.7,1.0,
Alliance Steel (M) Sdn Bhd,2023,emissions_mt_co2,,5.01,5.01,climate_trace,0.72,1.0,
Alliance Steel (M) Sdn Bhd,2023,production_mt,,2.637,2.637,climate_trace,0.72,1.0,
Alliance Steel (M) Sdn Bhd,2024,emissions_mt_co2,,5.128,5.128,climate_trace,0.72,1.0,
Alliance Steel (M) Sdn Bhd,2024,production_mt,,2.699,2.699,climate_trace,0.72,1.0,
Alliance Steel (M) Sdn Bhd,2025,emissions_mt_co2,,4.876,4.876,climate_trace,0.72,1.0,
Alliance Steel (M) Sdn Bhd,2025,production_mt,,2.566,2.566,climate_trace,0.72,1.0,
Alton Steel Inc,2021,emissions_mt_co2,,0.042,0.042,climate_trace,0.7,1.0,
Alton Steel Inc,2021,production_mt,,0.526,0.526,climate_trace,0.7,1.0,
Alton Steel Inc,2022,emissions_mt_co2,,0.037,0.037,climate_trace,0.7,1.0,
Alton Steel Inc,2022,production_mt,,0.466,0.466,climate_trace,0.7,1.0,
Alton Steel Inc,2023,emissions_mt_co2,,0.037,0.037,climate_trace,0.72,1.0,
Alton Steel Inc,2023,production_mt,,0.462,0.462,climate_trace,0.72,1.0,
Alton Steel Inc,2024,emissions_mt_co2,,0.036,0.036,climate_trace,0.72,1.0,
Alton Steel Inc,2024,production_mt,,0.454,0.454,climate_trace,0.72,1.0,
Alton Steel Inc,2025,emissions_mt_co2,,0.03,0.03,climate_trace,0.72,1.0,
Alton Steel Inc,2025,production_mt,,0.375,0.375,climate_trace,0.72,1.0,
Altos Hornos de Mexico SAB de CV,2021,emissions_mt_co2,,6.948,6.948,climate_trace,0.7,1.0,
Altos Hornos de Mexico SAB de CV,2021,production_mt,,4.38,4.38,climate_trace,0.7,1.0,
Altos Hornos de Mexico SAB de CV,2022,emissions_mt_co2,,5.117,5.117,climate_trace,0.7,1.0,
Altos Hornos de Mexico SAB de CV,2022,production_mt,,3.556,3.556,climate_trace,0.7,1.0,
Altos Hornos de Mexico SAB de CV,2023,emissions_mt_co2,,4.168,4.168,climate_trace,0.72,1.0,
Altos Hornos de Mexico SAB de CV,2023,production_mt,,3.376,3.376,climate_trace,0.72,1.0,
Altos Hornos de Mexico SAB de CV,2024,emissions_mt_co2,,4.044,4.044,climate_trace,0.72,1.0,
Altos Hornos de Mexico SAB de CV,2024,production_mt,,3.276,3.276,climate_trace,0.72,1.0,
Altos Hornos de Mexico SAB de CV,2025,emissions_mt_co2,,3.663,3.663,climate_trace,0.72,1.0,
Altos Hornos de Mexico SAB de CV,2025,production_mt,,2.967,2.967,climate_trace,0.72,1.0,
Amsteel Mills Sdn Bhd,2021,emissions_mt_co2,,0.331,0.331,climate_trace,0.7,1.0,
Amsteel Mills Sdn Bhd,2021,production_mt,,0.672,0.672,climate_trace,0.7,1.0,
Amsteel Mills Sdn Bhd,2022,emissions_mt_co2,,0.377,0.377,climate_trace,0.7,1.0,
Amsteel Mills Sdn Bhd,2022,production_mt,,0.775,0.775,climate_trace,0.7,1.0,
Amsteel Mills Sdn Bhd,2023,emissions_mt_co2,,0.411,0.411,climate_trace,0.72,1.0,
Amsteel Mills Sdn Bhd,2023,production_mt,,0.907,0.907,climate_trace,0.72,1.0,
Amsteel Mills Sdn Bhd,2024,emissions_mt_co2,,0.392,0.392,climate_trace,0.72,1.0,
Amsteel Mills Sdn Bhd,2024,production_mt,,0.838,0.838,climate_trace,0.72,1.0,
Amsteel Mills Sdn Bhd,2025,emissions_mt_co2,,0.41,0.41,climate_trace,0.72,1.0,
Amsteel Mills Sdn Bhd,2025,production_mt,,0.694,0.694,climate_trace,0.72,1.0,
Amurstal LLC,2021,emissions_mt_co2,,0.156,0.156,climate_trace,0.7,1.0,
Amurstal LLC,2021,production_mt,,1.954,1.954,climate_trace,0.7,1.0,
Amurstal LLC,2022,emissions_mt_co2,,0.131,0.131,climate_trace,0.7,1.0,
Amurstal LLC,2022,production_mt,,1.635,1.635,climate_trace,0.7,1.0,
Amurstal LLC,2023,emissions_mt_co2,,0.135,0.135,climate_trace,0.72,1.0,
Amurstal LLC,2023,production_mt,,1.685,1.685,climate_trace,0.72,1.0,
Amurstal LLC,2024,emissions_mt_co2,,0.124,0.124,climate_trace,0.72,1.0,
Amurstal LLC,2024,production_mt,,1.551,1.551,climate_trace,0.72,1.0,
Amurstal LLC,2025,emissions_mt_co2,,0.088,0.088,climate_trace,0.72,1.0,
Amurstal LLC,2025,production_mt,,1.104,1.104,climate_trace,0.72,1.0,
Angang Lianzhong Stainless Steel Corp,2021,emissions_mt_co2,,0.386,0.386,climate_trace,0.7,1.0,
Angang Lianzhong Stainless Steel Corp,2021,production_mt,,1.429,1.429,climate_trace,0.7,1.0,
Angang Lianzhong Stainless Steel Corp,2022,emissions_mt_co2,,0.388,0.388,climate_trace,0.7,1.0,
Angang Lianzhong Stainless Steel Corp,2022,production_mt,,1.438,1.438,climate_trace,0.7,1.0,
Angang Lianzhong Stainless Steel Corp,2023,emissions_mt_co2,,0.385,0.385,climate_trace,0.72,1.0,
Angang Lianzhong Stainless Steel Corp,2023,production_mt,,1.428,1.428,climate_trace,0.72,1.0,
Angang Lianzhong Stainless Steel Corp,2024,emissions_mt_co2,,0.383,0.383,climate_trace,0.72,1.0,
Angang Lianzhong Stainless Steel Corp,2024,production_mt,,1.42,1.42,climate_trace,0.72,1.0,
Angang Lianzhong Stainless Steel Corp,2025,emissions_mt_co2,,0.306,0.306,climate_trace,0.72,1.0,
Angang Lianzhong Stainless Steel Corp,2025,production_mt,,1.134,1.134,climate_trace,0.72,1.0,
Angang Steel Co Ltd,2021,emissions_mt_co2,,47.597,47.597,climate_trace,0.7,1.0,
Angang Steel Co Ltd,2021,production_mt,,25.051,25.051,climate_trace,0.7,1.0,
Angang Steel Co Ltd,2022,emissions_mt_co2,,45.714,45.714,climate_trace,0.7,1.0,
Angang Steel Co Ltd,2022,production_mt,,24.06,24.06,climate_trace,0.7,1.0,
Angang Steel Co Ltd,2023,emissions_mt_co2,,45.647,45.647,climate_trace,0.72,1.0,
Angang Steel Co Ltd,2023,production_mt,,24.025,24.025,climate_trace,0.72,1.0,
Angang Steel Co Ltd,2024,emissions_mt_co2,,44.948,44.948,climate_trace,0.72,1.0,
Angang Steel Co Ltd,2024,production_mt,,23.657,23.657,climate_trace,0.72,1.0,
Angang Steel Co Ltd,2025,emissions_mt_co2,,35.903,35.903,climate_trace,0.72,1.0,
Angang Steel Co Ltd,2025,production_mt,,18.896,18.896,climate_trace,0.72,1.0,
Anhui Changjiang Steel Co Ltd,2021,emissions_mt_co2,,2.879,2.879,climate_trace,0.7,1.0,
Anhui Changjiang Steel Co Ltd,2021,production_mt,,2.016,2.016,climate_trace,0.7,1.0,
Anhui Changjiang Steel Co Ltd,2022,emissions_mt_co2,,4.72,4.72,climate_trace,0.7,1.0,
Anhui Changjiang Steel Co Ltd,2022,production_mt,,3.305,3.305,climate_trace,0.7,1.0,
Anhui Changjiang Steel Co Ltd,2023,emissions_mt_co2,,4.234,4.234,climate_trace,0.72,1.0,
Anhui Changjiang Steel Co Ltd,2023,production_mt,,2.965,2.965,climate_trace,0.72,1.0,
Anhui Changjiang Steel Co Ltd,2024,emissions_mt_co2,,4.303,4.303,climate_trace,0.72,1.0,
Anhui Changjiang Steel Co Ltd,2024,production_mt,,3.013,3.013,climate_trace,0.72,1.0,
Anhui Changjiang Steel Co Ltd,2025,emissions_mt_co2,,3.687,3.687,climate_trace,0.72,1.0,
Anhui Changjiang Steel Co Ltd,2025,production_mt,,2.582,2.582,climate_trace,0.72,1.0,
Anhui Guihang Special Steel Co Ltd,2021,emissions_mt_co2,,4.602,4.602,climate_trace,0.7,1.0,
Anhui Guihang Special Steel Co Ltd,2021,production_mt,,2.422,2.422,climate_trace,0.7,1.0,
Anhui Guihang Special Steel Co Ltd,2022,emissions_mt_co2,,4.292,4.292,climate_trace,0.7,1.0,
Anhui Guihang Special Steel Co Ltd,2022,production_mt,,2.259,2.259,climate_trace,0.7,1.0,
Anhui Guihang Special Steel Co Ltd,2023,emissions_mt_co2,,4.055,4.055,climate_trace,0.72,1.0,
Anhui Guihang Special Steel Co Ltd,2023,production_mt,,2.134,2.134,climate_trace,0.72,1.0,
Anhui Guihang Special Steel Co Ltd,2024,emissions_mt_co2,,4.006,4.006,climate_trace,0.72,1.0,
Anhui Guihang Special Steel Co Ltd,2024,production_mt,,2.109,2.109,climate_trace,0.72,1.0,
Anhui Guihang Special Steel Co Ltd,2025,emissions_mt_co2,,3.508,3.508,climate_trace,0.72,1.0,
Anhui Guihang Special Steel Co Ltd,2025,production_mt,,1.847,1.847,climate_trace,0.72,1.0,
Anhui Jin'an Stainless Steel Foundry Co Ltd,2021,emissions_mt_co2,,0.109,0.109,climate_trace,0.7,1.0,
Anhui Jin'an Stainless Steel Foundry Co Ltd,2021,production_mt,,0.402,0.402,climate_trace,0.7,1.0,
Anhui Jin'an Stainless Steel Foundry Co Ltd,2022,emissions_mt_co2,,0.104,0.104,climate_trace,0.7,1.0,
Anhui Jin'an Stainless Steel Foundry Co Ltd,2022,production_mt,,0.386,0.386,climate_trace,0.7,1.0,
Anhui Jin'an Stainless Steel Foundry Co Ltd,2023,emissions_mt_co2,,0.109,0.109,climate_trace,0.72,1.0,
Anhui Jin'an Stainless Steel Foundry Co Ltd,2023,production_mt,,0.402,0.402,climate_trace,0.72,1.0,
Anhui Jin'an Stainless Steel Foundry Co Ltd,2024,emissions_mt_co2,,0.098,0.098,climate_trace,0.72,1.0,
Anhui Jin'an Stainless Steel Foundry Co Ltd,2024,production_mt,,0.364,0.364,climate_trace,0.72,1.0,
Anhui Jin'an Stainless Steel Foundry Co Ltd,2025,emissions_mt_co2,,0.083,0.083,climate_trace,0.72,1.0,
Anhui Jin'an Stainless Steel Foundry Co Ltd,2025,production_mt,,0.307,0.307,climate_trace,0.72,1.0,
Anhui Jingxian Longxin Iron and Steel Co Ltd,2021,emissions_mt_co2,,0.114,0.114,climate_trace,0.7,1.0,
Anhui Jingxian Longxin Iron and Steel Co Ltd,2021,production_mt,,0.424,0.424,climate_trace,0.7,1.0,
Anhui Jingxian Longxin Iron and Steel Co Ltd,2022,emissions_mt_co2,,0.107,0.107,climate_trace,0.7,1.0,
Anhui Jingxian Longxin Iron and Steel Co Ltd,2022,production_mt,,0.397,0.397,climate_trace,0.7,1.0,
Anhui Jingxian Longxin Iron and Steel Co Ltd,2023,emissions_mt_co2,,0.109,0.109,climate_trace,0.72,1.0,
Anhui Jingxian Longxin Iron and Steel Co Ltd,2023,production_mt,,0.402,0.402,climate_trace,0.72,1.0,
Anhui Jingxian Longxin Iron and Steel Co Ltd,2024,emissions_mt_co2,,0.098,0.098,climate_trace,0.72,1.0,
Anhui Jingxian Longxin Iron and Steel Co Ltd,2024,production_mt,,0.364,0.364,climate_trace,0.72,1.0,
Anhui Jingxian Longxin Iron and Steel Co Ltd,2025,emissions_mt_co2,,0.083,0.083,climate_trace,0.72,1.0,
Anhui Jingxian Longxin Iron and Steel Co Ltd,2025,production_mt,,0.307,0.307,climate_trace,0.72,1.0,
Anhui Langxi County Fuhang Steel Co Ltd,2021,emissions_mt_co2,,0.217,0.217,climate_trace,0.7,1.0,
Anhui Langxi County Fuhang Steel Co Ltd,2021,production_mt,,0.805,0.805,climate_trace,0.7,1.0,
Anhui Langxi County Fuhang Steel Co Ltd,2022,emissions_mt_co2,,0.208,0.208,climate_trace,0.7,1.0,
Anhui Langxi County Fuhang Steel Co Ltd,2022,production_mt,,0.771,0.771,climate_trace,0.7,1.0,
Anhui Langxi County Fuhang Steel Co Ltd,2023,emissions_mt_co2,,0.217,0.217,climate_trace,0.72,1.0,
Anhui Langxi County Fuhang Steel Co Ltd,2023,production_mt,,0.805,0.805,climate_trace,0.72,1.0,
Anhui Langxi County Fuhang Steel Co Ltd,2024,emissions_mt_co2,,0.197,0.197,climate_trace,0.72,1.0,
Anhui Langxi County Fuhang Steel Co Ltd,2024,production_mt,,0.729,0.729,climate_trace,0.72,1.0,
Anhui Langxi County Fuhang Steel Co Ltd,2025,emissions_mt_co2,,0.166,0.166,climate_trace,0.72,1.0,
Anhui Langxi County Fuhang Steel Co Ltd,2025,production_mt,,0.615,0.615,climate_trace,0.72,1.0,
Anhui Shoukuang Dachang Metal Material Co Ltd,2021,emissions_mt_co2,,4.353,4.353,climate_trace,0.7,1.0,
Anhui Shoukuang Dachang Metal Material Co Ltd,2021,production_mt,,2.291,2.291,climate_trace,0.7,1.0,
Anhui Shoukuang Dachang Metal Material Co Ltd,2022,emissions_mt_co2,,3.256,3.256,climate_trace,0.7,1.0,
Anhui Shoukuang Dachang Metal Material Co Ltd,2022,production_mt,,1.714,1.714,climate_trace,0.7,1.0,
Anhui Shoukuang Dachang Metal Material Co Ltd,2023,emissions_mt_co2,,3.788,3.788,climate_trace,0.72,1.0,
Anhui Shoukuang Dachang Metal Material Co Ltd,2023,production_mt,,1.994,1.994,climate_trace,0.72,1.0,
Anhui Shoukuang Dachang Metal Material Co Ltd,2024,emissions_mt_co2,,3.972,3.972,climate_trace,0.72,1.0,
Anhui Shoukuang Dachang Metal Material Co Ltd,2024,production_mt,,2.09,2.09,climate_trace,0.72,1.0,
Anhui Shoukuang Dachang Metal Material Co Ltd,2025,emissions_mt_co2,,3.507,3.507,climate_trace,0.72,1.0,
Anhui Shoukuang Dachang Metal Material Co Ltd,2025,production_mt,,1.846,1.846,climate_trace,0.72,1.0,
Ann Joo Integrated Steel Sdn Bhd,2021,emissions_mt_co2,,0.51,0.51,climate_trace,0.7,1.0,
Ann Joo Integrated Steel Sdn Bhd,2021,production_mt,,0.569,0.569,climate_trace,0.7,1.0,
Ann Joo Integrated Steel Sdn Bhd,2022,emissions_mt_co2,,0.499,0.499,climate_trace,0.7,1.0,
Ann Joo Integrated Steel Sdn Bhd,2022,production_mt,,0.558,0.558,climate_trace,0.7,1.0,
Ann Joo Integrated Steel Sdn Bhd,2023,emissions_mt_co2,,0.568,0.568,climate_trace,0.72,1.0,
Ann Joo Integrated Steel Sdn Bhd,2023,production_mt,,0.635,0.635,climate_trace,0.72,1.0,
Ann Joo Integrated Steel Sdn Bhd,2024,emissions_mt_co2,,0.643,0.643,climate_trace,0.72,1.0,
Ann Joo Integrated Steel Sdn Bhd,2024,production_mt,,0.718,0.718,climate_trace,0.72,1.0,
Ann Joo Integrated Steel Sdn Bhd,2025,emissions_mt_co2,,0.43,0.43,climate_trace,0.72,1.0,
Ann Joo Integrated Steel Sdn Bhd,2025,production_mt,,0.48,0.48,climate_trace,0.72,1.0,
Ann Joo Steel Bhd,2021,emissions_mt_co2,,0.153,0.153,climate_trace,0.7,1.0,
Ann Joo Steel Bhd,2021,production_mt,,0.135,0.135,climate_trace,0.7,1.0,
Ann Joo Steel Bhd,2022,emissions_mt_co2,,0.172,0.172,climate_trace,0.7,1.0,
Ann Joo Steel Bhd,2022,production_mt,,0.151,0.151,climate_trace,0.7,1.0,
Ann Joo Steel Bhd,2023,emissions_mt_co2,,0.17,0.17,climate_trace,0.72,1.0,
Ann Joo Steel Bhd,2023,production_mt,,0.149,0.149,climate_trace,0.72,1.0,
Ann Joo Steel Bhd,2024,emissions_mt_co2,,0.17,0.17,climate_trace,0.72,1.0,
Ann Joo Steel Bhd,2024,production_mt,,0.149,0.149,climate_trace,0.72,1.0,
Ann Joo Steel Bhd,2025,emissions_mt_co2,,0.228,0.228,climate_trace,0.72,1.0,
Ann Joo Steel Bhd,2025,production_mt,,0.2,0.2,climate_trace,0.72,1.0,
Anshan Baode Iron & Steel Co Ltd,2021,emissions_mt_co2,,3.064,3.064,climate_trace,0.7,1.0,
Anshan Baode Iron & Steel Co Ltd,2021,production_mt,,1.613,1.613,climate_trace,0.7,1.0,
Anshan Baode Iron & Steel Co Ltd,2022,emissions_mt_co2,,2.621,2.621,climate_trace,0.7,1.0,
Anshan Baode Iron & Steel Co Ltd,2022,production_mt,,1.379,1.379,climate_trace,0.7,1.0,
Anshan Baode Iron & Steel Co Ltd,2023,emissions_mt_co2,,3.106,3.106,climate_trace,0.72,1.0,
Anshan Baode Iron & Steel Co Ltd,2023,production_mt,,1.635,1.635,climate_trace,0.72,1.0,
Anshan Baode Iron & Steel Co Ltd,2024,emissions_mt_co2,,3.07,3.07,climate_trace,0.72,1.0,
Anshan Baode Iron & Steel Co Ltd,2024,production_mt,,1.616,1.616,climate_trace,0.72,1.0,
Anshan Baode Iron & Steel Co Ltd,2025,emissions_mt_co2,,2.555,2.555,climate_trace,0.72,1.0,
Anshan Baode Iron & Steel Co Ltd,2025,production_mt,,1.345,1.345,climate_trace,0.72,1.0,
Anyang Huixin Special Steel Co Ltd,2021,emissions_mt_co2,,1.624,1.624,climate_trace,0.7,1.0,
Anyang Huixin Special Steel Co Ltd,2021,production_mt,,0.854,0.854,climate_trace,0.7,1.0,
Anyang Huixin Special Steel Co Ltd,2022,emissions_mt_co2,,1.179,1.179,climate_trace,0.7,1.0,
Anyang Huixin Special Steel Co Ltd,2022,production_mt,,0.621,0.621,climate_trace,0.7,1.0,
Anyang Huixin Special Steel Co Ltd,2023,emissions_mt_co2,,1.355,1.355,climate_trace,0.72,1.0,
Anyang Huixin Special Steel Co Ltd,2023,production_mt,,0.713,0.713,climate_trace,0.72,1.0,
Anyang Huixin Special Steel Co Ltd,2024,emissions_mt_co2,,1.482,1.482,climate_trace,0.72,1.0,
Anyang Huixin Special Steel Co Ltd,2024,production_mt,,0.78,0.78,climate_trace,0.72,1.0,
Anyang Huixin Special Steel Co Ltd,2025,emissions_mt_co2,,1.213,1.213,climate_trace,0.72,1.0,
Anyang Huixin Special Steel Co Ltd,2025,production_mt,,0.639,0.639,climate_trace,0.72,1.0,
Anyang Iron & Steel Co Ltd,2021,emissions_mt_co2,,8.587,8.587,climate_trace,0.7,1.0,
Anyang Iron & Steel Co Ltd,2021,production_mt,,5.106,5.106,climate_trace,0.7,1.0,
Anyang Iron & Steel Co Ltd,2022,emissions_mt_co2,,9.064,9.064,climate_trace,0.7,1.0,
Anyang Iron & Steel Co Ltd,2022,production_mt,,5.389,5.389,climate_trace,0.7,1.0,
Anyang Iron & Steel Co Ltd,2023,emissions_mt_co2,,7.763,7.763,climate_trace,0.72,1.0,
Anyang Iron & Steel Co Ltd,2023,production_mt,,4.616,4.616,climate_trace,0.72,1.0,
Anyang Iron & Steel Co Ltd,2024,emissions_mt_co2,,9.247,9.247,climate_trace,0.72,1.0,
Anyang Iron & Steel Co Ltd,2024,production_mt,,5.498,5.498,climate_trace,0.72,1.0,
Anyang Iron & Steel Co Ltd,2025,emissions_mt_co2,,7.431,7.431,climate_trace,0.72,1.0,
Anyang Iron & Steel Co Ltd,2025,production_mt,,4.418,4.418,climate_trace,0.72,1.0,
Anyang Xinpu Steel Co Ltd,2021,emissions_mt_co2,,2.486,2.486,climate_trace,0.7,1.0,
Anyang Xinpu Steel Co Ltd,2021,production_mt,,1.309,1.309,climate_trace,0.7,1.0,
Anyang Xinpu Steel Co Ltd,2022,emissions_mt_co2,,2.111,2.111,climate_trace,0.7,1.0,
Anyang Xinpu Steel Co Ltd,2022,production_mt,,1.111,1.111,climate_trace,0.7,1.0,
Anyang Xinpu Steel Co Ltd,2023,emissions_mt_co2,,2.688,2.688,climate_trace,0.72,1.0,
Anyang Xinpu Steel Co Ltd,2023,production_mt,,1.415,1.415,climate_trace,0.72,1.0,
Anyang Xinpu Steel Co Ltd,2024,emissions_mt_co2,,2.593,2.593,climate_trace,0.72,1.0,
Anyang Xinpu Steel Co Ltd,2024,production_mt,,1.365,1.365,climate_trace,0.72,1.0,
Anyang Xinpu Steel Co Ltd,2025,emissions_mt_co2,,2.186,2.186,climate_trace,0.72,1.0,
Anyang Xinpu Steel Co Ltd,2025,production_mt,,1.15,1.15,climate_trace,0.72,1.0,
Anyuan Iron & Steel Co Ltd,2021,emissions_mt_co2,,4.413,4.413,climate_trace,0.7,1.0,
Anyuan Iron & Steel Co Ltd,2021,production_mt,,2.323,2.323,climate_trace,0.7,1.0,
Anyuan Iron & Steel Co Ltd,2022,emissions_mt_co2,,4.173,4.173,climate_trace,0.7,1.0,
Anyuan Iron & Steel Co Ltd,2022,production_mt,,2.196,2.196,climate_trace,0.7,1.0,
Anyuan Iron & Steel Co Ltd,2023,emissions_mt_co2,,3.862,3.862,climate_trace,0.72,1.0,
Anyuan Iron & Steel Co Ltd,2023,production_mt,,2.033,2.033,climate_trace,0.72,1.0,
Anyuan Iron & Steel Co Ltd,2024,emissions_mt_co2,,3.52,3.52,climate_trace,0.72,1.0,
Anyuan Iron & Steel Co Ltd,2024,production_mt,,1.853,1.853,climate_trace,0.72,1.0,
Anyuan Iron & Steel Co Ltd,2025,emissions_mt_co2,,3.661,3.661,climate_trace,0.72,1.0,
Anyuan Iron & Steel Co Ltd,2025,production_mt,,1.927,1.927,climate_trace,0.72,1.0,
Aperam Inox America do Sul SA,2021,emissions_mt_co2,,0.287,0.287,climate_trace,0.7,1.0,
Aperam Inox America do Sul SA,2021,production_mt,,0.592,0.592,climate_trace,0.7,1.0,
Aperam Inox America do Sul SA,2022,emissions_mt_co2,,0.291,0.291,climate_trace,0.7,1.0,
Aperam Inox America do Sul SA,2022,production_mt,,0.601,0.601,climate_trace,0.7,1.0,
Aperam Inox America do Sul SA,2023,emissions_mt_co2,,0.255,0.255,climate_trace,0.72,1.0,
Aperam Inox America do Sul SA,2023,production_mt,,0.525,0.525,climate_trace,0.72,1.0,
Aperam Inox America do Sul SA,2024,emissions_mt_co2,,0.287,0.287,climate_trace,0.72,1.0,
Aperam Inox America do Sul SA,2024,production_mt,,0.591,0.591,climate_trace,0.72,1.0,
Aperam Inox America do Sul SA,2025,emissions_mt_co2,,0.224,0.224,climate_trace,0.72,1.0,
Aperam Inox America do Sul SA,2025,production_mt,,0.462,0.462,climate_trace,0.72,1.0,
Aperam Stainless Belgium NV,2021,emissions_mt_co2,,0.371,0.371,climate_trace,0.7,1.0,
Aperam Stainless Belgium NV,2021,production_mt,,1.776,1.776,climate_trace,0.7,1.0,
Aperam Stainless Belgium NV,2022,emissions_mt_co2,,0.328,0.328,climate_trace,0.7,1.0,
Aperam Stainless Belgium NV,2022,production_mt,,1.571,1.571,climate_trace,0.7,1.0,
Aperam Stainless Belgium NV,2023,emissions_mt_co2,,0.276,0.276,climate_trace,0.72,1.0,
Aperam Stainless Belgium NV,2023,production_mt,,1.321,1.321,climate_trace,0.72,1.0,
Aperam Stainless Belgium NV,2024,emissions_mt_co2,,0.363,0.363,climate_trace,0.72,1.0,
Aperam Stainless Belgium NV,2024,production_mt,,1.738,1.738,climate_trace,0.72,1.0,
Aperam Stainless Belgium NV,2025,emissions_mt_co2,,0.299,0.299,climate_trace,0.72,1.0,
Aperam Stainless Belgium NV,2025,production_mt,,1.431,1.431,climate_trace,0.72,1.0,
Arab Steel Co,2021,emissions_mt_co2,,1.243,1.243,climate_trace,0.7,1.0,
Arab Steel Co,2021,production_mt,,1.939,1.939,climate_trace,0.7,1.0,
Arab Steel Co,2022,emissions_mt_co2,,1.411,1.411,climate_trace,0.7,1.0,
Arab Steel Co,2022,production_mt,,2.201,2.201,climate_trace,0.7,1.0,
Arab Steel Co,2023,emissions_mt_co2,,1.422,1.422,climate_trace,0.72,1.0,
Arab Steel Co,2023,production_mt,,2.218,2.218,climate_trace,0.72,1.0,
Arab Steel Co,2024,emissions_mt_co2,,1.363,1.363,climate_trace,0.72,1.0,
Arab Steel Co,2024,production_mt,,2.125,2.125,climate_trace,0.72,1.0,
Arab Steel Co,2025,emissions_mt_co2,,1.155,1.155,climate_trace,0.72,1.0,
Arab Steel Co,2025,production_mt,,1.801,1.801,climate_trace,0.72,1.0,
ArcelorMittal,2014,emissions_mt_co2,148.387,,148.387,apa,0.77,1.0,
ArcelorMittal,2014,production_mt,93.1,,93.1,apa,0.73,1.0,
ArcelorMittal,2015,emissions_mt_co2,146.845,,146.845,apa,0.77,1.0,
ArcelorMittal,2015,production_mt,92.5,,92.5,apa,0.73,1.0,
ArcelorMittal,2016,emissions_mt_co2,144.652,,144.652,apa,0.77,1.0,
ArcelorMittal,2016,production_mt,90.8,,90.8,apa,0.73,1.0,
ArcelorMittal,2017,emissions_mt_co2,147.726,,147.726,apa,0.77,1.0,
ArcelorMittal,2017,production_mt,93.1,,93.1,apa,0.73,1.0,
ArcelorMittal,2018,emissions_mt_co2,146.191,,146.191,apa,0.77,1.0,
ArcelorMittal,2018,production_mt,92.5,,92.5,apa,0.73,1.0,
